Time,Count,Energy (keV)
457,306,-717.36981
458,323,-717.082808
459,315,-716.795806
460,299,-716.508804
461,314,-716.221802
462,275,-715.9348
463,278,-715.647798
464,261,-715.3607959999999
465,285,-715.073794
466,293,-714.786792
467,282,-714.49979
468,265,-714.212788
469,227,-713.925786
470,249,-713.638784
471,278,-713.351782
472,214,-713.0647799999999
473,239,-712.777778
474,227,-712.490776
475,244,-712.2037740000001
476,249,-711.916772
477,220,-711.62977
478,215,-711.342768
479,219,-711.055766
480,225,-710.768764
481,208,-710.481762
482,206,-710.19476
483,201,-709.9077580000001
484,180,-709.620756
485,164,-709.333754
486,194,-709.046752
487,203,-708.7597499999999
488,200,-708.472748
489,204,-708.185746
490,182,-707.898744
491,201,-707.611742
492,207,-707.32474
493,154,-707.037738
494,172,-706.750736
495,181,-706.4637339999999
496,179,-706.176732
497,194,-705.88973
498,161,-705.602728
499,168,-705.315726
500,187,-705.028724
501,172,-704.741722
502,183,-704.45472
503,177,-704.167718
504,186,-703.880716
505,152,-703.593714
506,161,-703.3067120000001
507,165,-703.01971
508,159,-702.732708
509,172,-702.445706
510,156,-702.158704
511,156,-701.871702
512,154,-701.5847
513,146,-701.297698
514,148,-701.010696
515,163,-700.723694
516,172,-700.436692
517,171,-700.14969
518,172,-699.8626879999999
519,164,-699.575686
520,147,-699.288684
521,181,-699.001682
522,158,-698.71468
523,147,-698.427678
524,179,-698.140676
525,161,-697.853674
526,149,-697.566672
527,163,-697.27967
528,139,-696.992668
529,147,-696.7056660000001
530,170,-696.418664
531,154,-696.131662
532,140,-695.84466
533,150,-695.557658
534,162,-695.270656
535,169,-694.983654
536,176,-694.696652
537,157,-694.40965
538,149,-694.122648
539,157,-693.835646
540,156,-693.548644
541,148,-693.2616419999999
542,160,-692.97464
543,144,-692.687638
544,147,-692.400636
545,158,-692.113634
546,152,-691.826632
547,162,-691.53963
548,155,-691.252628
549,155,-690.9656259999999
550,141,-690.678624
551,159,-690.391622
552,159,-690.1046200000001
553,171,-689.817618
554,144,-689.530616
555,140,-689.243614
556,168,-688.956612
557,172,-688.66961
558,154,-688.382608
559,149,-688.095606
560,154,-687.8086040000001
561,139,-687.521602
562,156,-687.2346
563,138,-686.947598
564,160,-686.6605959999999
565,155,-686.373594
566,163,-686.086592
567,137,-685.79959
568,162,-685.512588
569,159,-685.225586
570,150,-684.938584
571,157,-684.651582
572,150,-684.3645799999999
573,138,-684.077578
574,145,-683.790576
575,138,-683.503574
576,159,-683.216572
577,151,-682.92957
578,140,-682.642568
579,148,-682.355566
580,151,-682.068564
581,165,-681.781562
582,147,-681.49456
583,140,-681.2075580000001
584,150,-680.920556
585,145,-680.633554
586,147,-680.346552
587,144,-680.05955
588,138,-679.772548
589,158,-679.485546
590,159,-679.198544
591,156,-678.911542
592,159,-678.62454
593,167,-678.337538
594,165,-678.050536
595,154,-677.7635339999999
596,166,-677.476532
597,145,-677.18953
598,157,-676.902528
599,165,-676.615526
600,168,-676.328524
601,163,-676.041522
602,161,-675.75452
603,144,-675.467518
604,162,-675.180516
605,153,-674.893514
606,148,-674.6065120000001
607,153,-674.31951
608,160,-674.032508
609,148,-673.745506
610,147,-673.458504
611,147,-673.171502
612,140,-672.8845
613,151,-672.597498
614,158,-672.3104960000001
615,128,-672.023494
616,140,-671.736492
617,153,-671.44949
618,162,-671.1624879999999
619,175,-670.875486
620,174,-670.588484
621,156,-670.301482
622,160,-670.01448
623,162,-669.727478
624,154,-669.440476
625,161,-669.153474
626,169,-668.8664719999999
627,174,-668.57947
628,172,-668.292468
629,156,-668.0054660000001
630,132,-667.718464
631,166,-667.431462
632,148,-667.14446
633,133,-666.857458
634,139,-666.570456
635,163,-666.283454
636,147,-665.996452
637,150,-665.7094500000001
638,178,-665.422448
639,147,-665.135446
640,193,-664.848444
641,170,-664.5614419999999
642,175,-664.27444
643,163,-663.987438
644,141,-663.700436
645,163,-663.413434
646,146,-663.126432
647,163,-662.83943
648,154,-662.552428
649,164,-662.2654259999999
650,152,-661.978424
651,167,-661.691422
652,169,-661.40442
653,169,-661.117418
654,165,-660.830416
655,174,-660.543414
656,145,-660.256412
657,158,-659.96941
658,174,-659.682408
659,167,-659.395406
660,165,-659.1084040000001
661,171,-658.821402
662,168,-658.5344
663,154,-658.247398
664,141,-657.960396
665,150,-657.673394
666,153,-657.386392
667,157,-657.09939
668,161,-656.812388
669,151,-656.525386
670,170,-656.238384
671,145,-655.951382
672,182,-655.6643799999999
673,160,-655.377378
674,173,-655.090376
675,170,-654.803374
676,186,-654.516372
677,134,-654.22937
678,164,-653.942368
679,169,-653.655366
680,177,-653.368364
681,185,-653.081362
682,174,-652.79436
683,166,-652.5073580000001
684,212,-652.220356
685,160,-651.933354
686,156,-651.646352
687,165,-651.35935
688,164,-651.072348
689,174,-650.785346
690,167,-650.498344
691,177,-650.2113420000001
692,187,-649.92434
693,144,-649.637338
694,182,-649.350336
695,189,-649.0633339999999
696,187,-648.776332
697,184,-648.48933
698,180,-648.202328
699,177,-647.915326
700,175,-647.628324
701,184,-647.341322
702,176,-647.05432
703,161,-646.7673179999999
704,174,-646.480316
705,174,-646.193314
706,165,-645.9063120000001
707,176,-645.61931
708,170,-645.332308
709,182,-645.045306
710,178,-644.758304
711,156,-644.471302
712,182,-644.1843
713,154,-643.897298
714,173,-643.6102960000001
715,180,-643.323294
716,168,-643.036292
717,190,-642.74929
718,203,-642.462288
719,186,-642.175286
720,190,-641.888284
721,201,-641.601282
722,193,-641.31428
723,195,-641.027278
724,208,-640.740276
725,169,-640.453274
726,202,-640.1662719999999
727,184,-639.87927
728,214,-639.592268
729,199,-639.305266
730,216,-639.018264
731,186,-638.731262
732,164,-638.44426
733,226,-638.157258
734,217,-637.870256
735,203,-637.583254
736,199,-637.296252
737,174,-637.0092500000001
738,225,-636.722248
739,203,-636.435246
740,203,-636.148244
741,195,-635.861242
742,190,-635.57424
743,212,-635.287238
744,193,-635.000236
745,206,-634.713234
746,190,-634.426232
747,208,-634.13923
748,202,-633.852228
749,213,-633.5652259999999
750,216,-633.278224
751,194,-632.991222
752,213,-632.70422
753,214,-632.417218
754,220,-632.130216
755,224,-631.843214
756,217,-631.556212
757,217,-631.26921
758,237,-630.982208
759,210,-630.695206
760,232,-630.4082040000001
761,231,-630.121202
762,231,-629.8342
763,199,-629.547198
764,200,-629.260196
765,207,-628.973194
766,201,-628.686192
767,225,-628.39919
768,219,-628.1121880000001
769,209,-627.825186
770,238,-627.538184
771,245,-627.251182
772,237,-626.9641799999999
773,243,-626.677178
774,248,-626.390176
775,218,-626.103174
776,254,-625.816172
777,263,-625.52917
778,224,-625.242168
779,226,-624.955166
780,231,-624.6681639999999
781,242,-624.381162
782,260,-624.09416
783,254,-623.8071580000001
784,257,-623.520156
785,239,-623.233154
786,273,-622.946152
787,274,-622.65915
788,269,-622.372148
789,276,-622.085146
790,290,-621.798144
791,261,-621.5111420000001
792,266,-621.22414
793,295,-620.937138
794,254,-620.650136
795,282,-620.363134
796,234,-620.076132
797,315,-619.78913
798,258,-619.502128
799,276,-619.215126
800,283,-618.928124
801,283,-618.641122
802,281,-618.35412
803,254,-618.0671179999999
804,284,-617.780116
805,279,-617.493114
806,298,-617.206112
807,294,-616.91911
808,270,-616.632108
809,294,-616.345106
810,300,-616.058104
811,310,-615.771102
812,253,-615.4841
813,300,-615.197098
814,290,-614.9100960000001
815,304,-614.623094
816,315,-614.336092
817,314,-614.04909
818,282,-613.762088
819,279,-613.475086
820,326,-613.188084
821,303,-612.901082
822,313,-612.6140800000001
823,316,-612.327078
824,307,-612.040076
825,303,-611.753074
826,303,-611.4660719999999
827,279,-611.17907
828,288,-610.892068
829,275,-610.605066
830,307,-610.318064
831,284,-610.031062
832,312,-609.74406
833,346,-609.457058
834,298,-609.170056
835,301,-608.883054
836,284,-608.596052
837,326,-608.3090500000001
838,260,-608.022048
839,268,-607.735046
840,303,-607.448044
841,291,-607.161042
842,287,-606.87404
843,291,-606.587038
844,314,-606.300036
845,277,-606.0130340000001
846,295,-605.726032
847,292,-605.43903
848,278,-605.152028
849,291,-604.865026
850,291,-604.578024
851,269,-604.291022
852,275,-604.00402
853,287,-603.717018
854,282,-603.430016
855,282,-603.143014
856,275,-602.856012
857,258,-602.5690099999999
858,275,-602.282008
859,279,-601.995006
860,278,-601.7080040000001
861,254,-601.421002
862,295,-601.134
863,284,-600.846998
864,239,-600.559996
865,250,-600.272994
866,258,-599.985992
867,265,-599.69899
868,288,-599.4119880000001
869,265,-599.124986
870,238,-598.837984
871,234,-598.550982
872,281,-598.26398
873,257,-597.976978
874,276,-597.689976
875,250,-597.402974
876,277,-597.115972
877,291,-596.82897
878,245,-596.541968
879,281,-596.254966
880,287,-595.9679639999999
881,283,-595.680962
882,271,-595.39396
883,265,-595.106958
884,247,-594.819956
885,237,-594.532954
886,253,-594.245952
887,227,-593.95895
888,265,-593.671948
889,229,-593.384946
890,252,-593.097944
891,253,-592.8109420000001
892,248,-592.52394
893,239,-592.236938
894,267,-591.949936
895,295,-591.662934
896,242,-591.375932
897,211,-591.08893
898,226,-590.8019280000001
899,253,-590.5149260000001
900,236,-590.227924
901,231,-589.940922
902,216,-589.65392
903,220,-589.3669179999999
904,255,-589.079916
905,228,-588.792914
906,228,-588.5059120000001
907,233,-588.21891
908,211,-587.931908
909,244,-587.644906
910,233,-587.357904
911,219,-587.0709019999999
912,237,-586.7839
913,211,-586.496898
914,221,-586.2098960000001
915,224,-585.922894
916,233,-585.635892
917,227,-585.34889
918,219,-585.061888
919,221,-584.7748859999999
920,262,-584.487884
921,232,-584.200882
922,202,-583.9138800000001
923,200,-583.626878
924,228,-583.339876
925,215,-583.052874
926,228,-582.765872
927,198,-582.47887
928,200,-582.191868
929,232,-581.9048660000001
930,202,-581.617864
931,242,-581.330862
932,231,-581.04386
933,262,-580.756858
934,196,-580.4698559999999
935,218,-580.182854
936,217,-579.895852
937,210,-579.6088500000001
938,212,-579.321848
939,222,-579.034846
940,214,-578.747844
941,194,-578.460842
942,212,-578.1738399999999
943,223,-577.886838
944,190,-577.599836
945,218,-577.3128340000001
946,226,-577.025832
947,183,-576.73883
948,226,-576.451828
949,176,-576.164826
950,208,-575.877824
951,173,-575.590822
952,191,-575.3038200000001
953,196,-575.0168180000001
954,219,-574.729816
955,200,-574.442814
956,205,-574.155812
957,180,-573.8688099999999
958,193,-573.581808
959,195,-573.294806
960,212,-573.0078040000001
961,217,-572.720802
962,217,-572.4338
963,198,-572.146798
964,228,-571.859796
965,204,-571.5727939999999
966,203,-571.285792
967,191,-570.99879
968,206,-570.7117880000001
969,185,-570.424786
970,188,-570.137784
971,221,-569.850782
972,187,-569.56378
973,174,-569.276778
974,209,-568.989776
975,201,-568.7027740000001
976,195,-568.4157720000001
977,173,-568.12877
978,206,-567.841768
979,194,-567.554766
980,197,-567.2677639999999
981,201,-566.980762
982,185,-566.69376
983,185,-566.4067580000001
984,185,-566.119756
985,189,-565.832754
986,198,-565.545752
987,181,-565.25875
988,198,-564.9717479999999
989,199,-564.684746
990,186,-564.397744
991,166,-564.1107420000001
992,206,-563.82374
993,189,-563.536738
994,186,-563.249736
995,201,-562.962734
996,193,-562.6757319999999
997,188,-562.38873
998,178,-562.101728
999,173,-561.8147260000001
1000,181,-561.527724
1001,191,-561.240722
1002,150,-560.95372
1003,177,-560.666718
1004,178,-560.379716
1005,206,-560.092714
1006,178,-559.8057120000001
1007,159,-559.51871
1008,175,-559.231708
1009,195,-558.944706
1010,187,-558.657704
1011,188,-558.3707019999999
1012,164,-558.0837
1013,174,-557.796698
1014,166,-557.5096960000001
1015,172,-557.222694
1016,172,-556.935692
1017,181,-556.64869
1018,189,-556.361688
1019,178,-556.0746859999999
1020,177,-555.787684
1021,167,-555.500682
1022,191,-555.2136800000001
1023,174,-554.926678
1024,147,-554.639676
1025,157,-554.352674
1026,169,-554.065672
1027,171,-553.77867
1028,170,-553.491668
1029,155,-553.2046660000001
1030,177,-552.9176640000001
1031,181,-552.630662
1032,185,-552.34366
1033,165,-552.056658
1034,193,-551.7696559999999
1035,161,-551.482654
1036,195,-551.195652
1037,157,-550.9086500000001
1038,176,-550.621648
1039,209,-550.334646
1040,163,-550.047644
1041,160,-549.760642
1042,157,-549.4736399999999
1043,150,-549.186638
1044,179,-548.899636
1045,162,-548.6126340000001
1046,168,-548.325632
1047,159,-548.03863
1048,167,-547.751628
1049,198,-547.464626
1050,178,-547.177624
1051,162,-546.890622
1052,163,-546.6036200000001
1053,172,-546.3166180000001
1054,176,-546.029616
1055,174,-545.742614
1056,153,-545.455612
1057,181,-545.16861
1058,157,-544.881608
1059,143,-544.594606
1060,139,-544.3076040000001
1061,158,-544.020602
1062,141,-543.7336
1063,167,-543.446598
1064,149,-543.159596
1065,162,-542.8725939999999
1066,162,-542.585592
1067,174,-542.29859
1068,177,-542.0115880000001
1069,150,-541.724586
1070,167,-541.437584
1071,141,-541.150582
1072,162,-540.86358
1073,146,-540.5765779999999
1074,163,-540.289576
1075,179,-540.002574
1076,153,-539.7155720000001
1077,161,-539.42857
1078,172,-539.141568
1079,145,-538.854566
1080,179,-538.567564
1081,154,-538.280562
1082,163,-537.99356
1083,188,-537.7065580000001
1084,174,-537.4195560000001
1085,166,-537.132554
1086,159,-536.845552
1087,177,-536.55855
1088,163,-536.2715479999999
1089,160,-535.984546
1090,164,-535.697544
1091,175,-535.4105420000001
1092,163,-535.12354
1093,143,-534.836538
1094,158,-534.549536
1095,146,-534.262534
1096,151,-533.9755319999999
1097,139,-533.68853
1098,156,-533.401528
1099,180,-533.1145260000001
1100,154,-532.827524
1101,160,-532.540522
1102,167,-532.25352
1103,157,-531.966518
1104,175,-531.679516
1105,160,-531.392514
1106,167,-531.1055120000001
1107,165,-530.8185100000001
1108,152,-530.531508
1109,175,-530.244506
1110,171,-529.957504
1111,167,-529.6705019999999
1112,150,-529.3835
1113,164,-529.096498
1114,161,-528.8094960000001
1115,142,-528.522494
1116,154,-528.235492
1117,186,-527.94849
1118,165,-527.661488
1119,162,-527.3744859999999
1120,177,-527.087484
1121,169,-526.800482
1122,147,-526.5134800000001
1123,156,-526.226478
1124,159,-525.939476
1125,155,-525.652474
1126,158,-525.365472
1127,158,-525.07847
1128,151,-524.791468
1129,167,-524.5044660000001
1130,186,-524.2174640000001
1131,154,-523.930462
1132,170,-523.64346
1133,164,-523.356458
1134,155,-523.069456
1135,162,-522.782454
1136,165,-522.495452
1137,176,-522.2084500000001
1138,153,-521.921448
1139,159,-521.634446
1140,153,-521.347444
1141,171,-521.060442
1142,144,-520.7734399999999
1143,155,-520.486438
1144,148,-520.199436
1145,172,-519.9124340000001
1146,187,-519.625432
1147,171,-519.33843
1148,166,-519.051428
1149,158,-518.764426
1150,166,-518.4774239999999
1151,158,-518.190422
1152,161,-517.90342
1153,169,-517.6164180000001
1154,167,-517.329416
1155,151,-517.042414
1156,176,-516.755412
1157,176,-516.46841
