Time,Count,Energy (keV)
966,1278,-571.285792
967,1252,-570.99879
968,1225,-570.7117880000001
969,1314,-570.424786
970,1320,-570.137784
971,1240,-569.850782
972,1342,-569.56378
973,1272,-569.276778
974,1348,-568.989776
975,1384,-568.7027740000001
976,1377,-568.4157720000001
977,1405,-568.12877
978,1470,-567.841768
979,1374,-567.554766
980,1519,-567.2677639999999
981,1440,-566.980762
982,1438,-566.69376
983,1516,-566.4067580000001
984,1529,-566.119756
985,1510,-565.832754
986,1579,-565.545752
987,1564,-565.25875
988,1603,-564.9717479999999
989,1677,-564.684746
990,1562,-564.397744
991,1622,-564.1107420000001
992,1638,-563.82374
993,1677,-563.536738
994,1748,-563.249736
995,1748,-562.962734
996,1748,-562.6757319999999
997,1803,-562.38873
998,1747,-562.101728
999,1833,-561.8147260000001
1000,1873,-561.527724
1001,1818,-561.240722
1002,1859,-560.95372
1003,1956,-560.666718
1004,1874,-560.379716
1005,1983,-560.092714
1006,1927,-559.8057120000001
1007,1930,-559.51871
1008,2021,-559.231708
1009,2080,-558.944706
1010,2033,-558.657704
1011,2052,-558.3707019999999
1012,2067,-558.0837
1013,2117,-557.796698
1014,2232,-557.5096960000001
1015,2169,-557.222694
1016,2188,-556.935692
1017,2225,-556.64869
1018,2269,-556.361688
1019,2354,-556.0746859999999
1020,2291,-555.787684
1021,2296,-555.500682
1022,2330,-555.2136800000001
1023,2373,-554.926678
1024,2372,-554.639676
1025,2288,-554.352674
1026,2484,-554.065672
1027,2459,-553.77867
1028,2520,-553.491668
1029,2507,-553.2046660000001
1030,2516,-552.9176640000001
1031,2511,-552.630662
1032,2532,-552.34366
1033,2579,-552.056658
1034,2629,-551.7696559999999
1035,2610,-551.482654
1036,2656,-551.195652
1037,2644,-550.9086500000001
1038,2723,-550.621648
1039,2616,-550.334646
1040,2713,-550.047644
1041,2741,-549.760642
1042,2811,-549.4736399999999
1043,2797,-549.186638
1044,2801,-548.899636
1045,2718,-548.6126340000001
1046,2790,-548.325632
1047,2713,-548.03863
1048,2814,-547.751628
1049,2792,-547.464626
1050,2932,-547.177624
1051,2779,-546.890622
1052,2792,-546.6036200000001
1053,2911,-546.3166180000001
1054,2856,-546.029616
1055,2905,-545.742614
1056,2949,-545.455612
1057,2982,-545.16861
1058,2859,-544.881608
1059,2862,-544.594606
1060,2789,-544.3076040000001
1061,2798,-544.020602
1062,2845,-543.7336
1063,2870,-543.446598
1064,2998,-543.159596
1065,2895,-542.8725939999999
1066,2975,-542.585592
1067,2767,-542.29859
1068,2857,-542.0115880000001
1069,2887,-541.724586
1070,2908,-541.437584
1071,2745,-541.150582
1072,2795,-540.86358
1073,2869,-540.5765779999999
1074,2847,-540.289576
1075,2862,-540.002574
1076,2862,-539.7155720000001
1077,2746,-539.42857
1078,2788,-539.141568
1079,2825,-538.854566
1080,2691,-538.567564
1081,2769,-538.280562
1082,2765,-537.99356
1083,2701,-537.7065580000001
1084,2706,-537.4195560000001
1085,2671,-537.132554
1086,2596,-536.845552
1087,2556,-536.55855
1088,2558,-536.2715479999999
1089,2559,-535.984546
1090,2520,-535.697544
1091,2529,-535.4105420000001
1092,2460,-535.12354
1093,2456,-534.836538
1094,2424,-534.549536
1095,2386,-534.262534
1096,2391,-533.9755319999999
1097,2302,-533.68853
1098,2342,-533.401528
1099,2212,-533.1145260000001
1100,2365,-532.827524
1101,2224,-532.540522
1102,2147,-532.25352
1103,2299,-531.966518
1104,2159,-531.679516
1105,2105,-531.392514
1106,2120,-531.1055120000001
1107,2072,-530.8185100000001
1108,2124,-530.531508
1109,2033,-530.244506
1110,1993,-529.957504
1111,1933,-529.6705019999999
1112,1885,-529.3835
1113,1920,-529.096498
1114,1838,-528.8094960000001
1115,1770,-528.522494
1116,1790,-528.235492
1117,1795,-527.94849
1118,1760,-527.661488
1119,1697,-527.3744859999999
1120,1660,-527.087484
1121,1607,-526.800482
1122,1697,-526.5134800000001
1123,1633,-526.226478
1124,1558,-525.939476
1125,1509,-525.652474
1126,1520,-525.365472
1127,1452,-525.07847
1128,1433,-524.791468
1129,1417,-524.5044660000001
1130,1350,-524.2174640000001
1131,1371,-523.930462
1132,1298,-523.64346
1133,1218,-523.356458
1134,1302,-523.069456
1135,1233,-522.782454
1136,1178,-522.495452
1137,1140,-522.2084500000001
1138,1168,-521.921448
1139,1101,-521.634446
1140,1103,-521.347444
1141,1048,-521.060442
1142,1006,-520.7734399999999
1143,1000,-520.486438
1144,968,-520.199436
1145,968,-519.9124340000001
1146,948,-519.625432
1147,937,-519.33843
1148,855,-519.051428
1149,869,-518.764426
1150,826,-518.4774239999999
1151,828,-518.190422
1152,764,-517.90342
1153,761,-517.6164180000001
1154,723,-517.329416
1155,732,-517.042414
1156,687,-516.755412
1157,724,-516.46841
1158,715,-516.181408
1159,681,-515.894406
1160,638,-515.6074040000001
1161,561,-515.3204020000001
1162,554,-515.0334
1163,596,-514.746398
1164,559,-514.459396
1165,589,-514.1723939999999
1166,562,-513.885392
1167,497,-513.59839
1168,540,-513.3113880000001
1169,520,-513.024386
1170,506,-512.737384
1171,457,-512.450382
1172,435,-512.16338
1173,436,-511.876378
1174,421,-511.589376
1175,385,-511.302374
1176,420,-511.015372
1177,425,-510.72837
1178,386,-510.441368
1179,376,-510.15436600000004
1180,377,-509.867364
1181,342,-509.58036200000004
1182,332,-509.29336
1183,362,-509.00635800000003
1184,296,-508.719356
1185,315,-508.43235400000003
1186,319,-508.145352
1187,273,-507.85835000000003
1188,309,-507.571348
1189,295,-507.284346
1190,275,-506.997344
1191,260,-506.710342
1192,261,-506.42334
1193,266,-506.136338
1194,261,-505.849336
1195,254,-505.562334
1196,239,-505.275332
1197,232,-504.98833
1198,215,-504.701328
1199,225,-504.414326
1200,229,-504.127324
1201,205,-503.840322
1202,215,-503.55332
1203,209,-503.266318
1204,208,-502.97931600000004
1205,194,-502.692314
1206,177,-502.40531200000004
1207,194,-502.11831
1208,166,-501.83130800000004
1209,172,-501.544306
1210,187,-501.25730400000003
1211,181,-500.970302
1212,161,-500.68330000000003
1213,181,-500.396298
1214,171,-500.10929600000003
1215,157,-499.822294
1216,175,-499.535292
1217,162,-499.24829
1218,147,-498.961288
1219,139,-498.674286
1220,152,-498.387284
1221,156,-498.100282
1222,161,-497.81328
1223,170,-497.526278
1224,161,-497.239276
1225,162,-496.952274
1226,147,-496.665272
1227,152,-496.37827
1228,144,-496.091268
1229,144,-495.80426600000004
1230,134,-495.517264
1231,146,-495.23026200000004
